Disabled Completely,Disabled Completely,module,Magento_Cms,,,,
Edit,Edit,module,Magento_Cms,,,,
Edit Block,Edit Block,module,Magento_Cms,,,,
Edit Page,Edit Page,module,Magento_Cms,,,,
Enable,Enable,module,Magento_Cms,,,,
Enable Block,Enable Block,module,Magento_Cms,,,,
Enable Page,Enable Page,module,Magento_Cms,,,,
Enable WYSIWYG Editor,Enable WYSIWYG Editor,module,Magento_Cms,,,,
Enabled,Enabled,module,Magento_Cms,,,,
Enabled by Default,Enabled by Default,module,Magento_Cms,,,,
Exception,Exception,module,Magento_Cms,,,,
Expand All,Expand All,module,Magento_Cms,,,,
From,Dari,module,Magento_Cms,,,,
General Information,General Information,module,Magento_Cms,,,,
Go to Home Page,Go to Home Page,module,Magento_Cms,,,,
Home,Home,module,Magento_Cms,,,,
ID,ID,module,Magento_Cms,,,,
Identifier,Identifier,module,Magento_Cms,,,,
"If empty, the Page Title will be used","If empty, the Page Title will be used",module,Magento_Cms,,,,
Images (%1),Images (%1),module,Magento_Cms,,,,
Insert File,Insert File,module,Magento_Cms,,,,
Layout,Layout,module,Magento_Cms,,,,
Layout Update XML,Layout Update XML,module,Magento_Cms,,,,
Link to a CMS Page,Link to a CMS Page,module,Magento_Cms,,,,
LocalizedException,LocalizedException,module,Magento_Cms,,,,
Make sure that static block content does not reference the block itself.,Make sure that static block content does not reference the block itself.,module,Magento_Cms,,,,
Manage Pages,Manage Pages,module,Magento_Cms,,,,
Media Gallery,Media Gallery,module,Magento_Cms,,,,
Media Storage,Media Storage,module,Magento_Cms,,,,
Meta Description,Meta Description,module,Magento_Cms,,,,
Meta Keywords,Meta Keywords,module,Magento_Cms,,,,
Meta Title,Meta Title,module,Magento_Cms,,,,
Modified,Modified,module,Magento_Cms,,,,
New Block,New Block,module,Magento_Cms,,,,
New Folder Name:,New Folder Name:,module,Magento_Cms,,,,
New Layout,New Layout,module,Magento_Cms,,,,
New Page,New Page,module,Magento_Cms,,,,
New Theme,New Theme,module,Magento_Cms,,,,
No files found,Tidak ada berkasi ditemukan,module,Magento_Cms,,,,
Page in Websites,Halaman di website,module,Magento_Cms,,,,
Page Information,Page Information,module,Magento_Cms,,,,
Page Title,Page Title,module,Magento_Cms,,,,
Pages,Pages,module,Magento_Cms,,,,
Please correct the data sent.,Please correct the data sent.,module,Magento_Cms,,,,
"Please rename the folder using only letters, numbers, underscores and dashes.","Please rename the folder using only letters, numbers, underscores and dashes.",module,Magento_Cms,,,,
Preview,Preview,module,Magento_Cms,,,,
Privacy and Cookie Policy,Privacy and Cookie Policy,module,Magento_Cms,,,,
px.,px.,module,Magento_Cms,,,,
Redirect to CMS-page if Cookies are Disabled,Redirect to CMS-page if Cookies are Disabled,module,Magento_Cms,,,,
Reset,Reset,module,Magento_Cms,,,,
RuntimeException,RuntimeException,module,Magento_Cms,,,,
Save and Continue Edit,Save and Continue Edit,module,Magento_Cms,,,,
Save Block,Save Block,module,Magento_Cms,,,,
Save Page,Save Page,module,Magento_Cms,,,,
Search Engine Optimisation,Search Engine Optimisation,module,Magento_Cms,,,,
Select Block...,Select Block...,module,Magento_Cms,,,,
Select Page...,Select Page...,module,Magento_Cms,,,,
Show Breadcrumbs for CMS Pages,Show Breadcrumbs for CMS Pages,module,Magento_Cms,,,,
Show Notice if JavaScript is Disabled,Show Notice if JavaScript is Disabled,module,Magento_Cms,,,,
Show Notice if Local Storage is Disabled,Show Notice if Local Storage is Disabled,module,Magento_Cms,,,,
Something went wrong while saving the block.,Something went wrong while saving the block.,module,Magento_Cms,,,,
Something went wrong while saving the page.,Something went wrong while saving the page.,module,Magento_Cms,,,,
Static Blocks,Blok Statis,module,Magento_Cms,,,,
Status,Status,module,Magento_Cms,,,,
Storage Root,Storage Root,module,Magento_Cms,,,,
Store View,Store View,module,Magento_Cms,,,,
Template,Template,module,Magento_Cms,,,,
The directory %1 is not writable by server.,The directory %1 is not writable by server.,module,Magento_Cms,,,,
The page has been deleted.,The page has been deleted.,module,Magento_Cms,,,,
The page URL key cannot be made of only numbers.,The page URL key cannot be made of only numbers.,module,Magento_Cms,,,,
The page URL key contains capital letters or disallowed symbols.,The page URL key contains capital letters or disallowed symbols.,module,Magento_Cms,,,,
This block no longer exists.,This block no longer exists.,module,Magento_Cms,,,,
"This identifier is reserved for ""CMS Home Page"" in configuration.","This identifier is reserved for ""CMS Home Page"" in configuration.",module,Magento_Cms,,,,
"This identifier is reserved for ""CMS No Cookies Page"" in configuration.","This identifier is reserved for ""CMS No Cookies Page"" in configuration.",module,Magento_Cms,,,,
"This identifier is reserved for ""CMS No Route Page"" in configuration.","This identifier is reserved for ""CMS No Route Page"" in configuration.",module,Magento_Cms,,,,
This page no longer exists.,This page no longer exists.,module,Magento_Cms,,,,
Title,Title,module,Magento_Cms,,,,
To,Untuk,module,Magento_Cms,,,,
"To apply changes you should fill in hidden required ""%1"" field","To apply changes you should fill in hidden required ""%1"" field",module,Magento_Cms,,,,
URL Key,URL Key,module,Magento_Cms,,,,
View,View,module,Magento_Cms,,,,
We cannot create a new directory.,We cannot create a new directory.,module,Magento_Cms,,,,
We cannot delete directory %1.,We cannot delete directory %1.,module,Magento_Cms,,,,
We can't delete root directory %1 right now.,We can't delete root directory %1 right now.,module,Magento_Cms,,,,
We can't find a block to delete.,We can't find a block to delete.,module,Magento_Cms,,,,
We can't find a page to delete.,We can't find a page to delete.,module,Magento_Cms,,,,
We can't upload the file right now.,We can't upload the file right now.,module,Magento_Cms,,,,
We could not detect a size.,We could not detect a size.,module,Magento_Cms,,,,
We found a directory with the same name. Please try another folder name.,We found a directory with the same name. Please try another folder name.,module,Magento_Cms,,,,
WYSIWYG Options,WYSIWYG Options,module,Magento_Cms,,,,
You deleted the block.,You deleted the block.,module,Magento_Cms,,,,
You saved the block.,You saved the block.,module,Magento_Cms,,,,
You saved the page.,You saved the page.,module,Magento_Cms,,,,
20,20,module,Magento_CmsStaging,,,,
30,30,module,Magento_CmsStaging,,,,
50,50,module,Magento_CmsStaging,,,,
100,100,module,Magento_CmsStaging,,,,
200,200,module,Magento_CmsStaging,,,,
-- Please Select --,-- Please Select --,module,Magento_CmsStaging,,,,
Action,Action,module,Magento_CmsStaging,,,,
Block Title,Block Title,module,Magento_CmsStaging,,,,
CMS Blocks,CMS Blocks,module,Magento_CmsStaging,,,,
CMS Pages,CMS Pages,module,Magento_CmsStaging,,,,
Content,Content,module,Magento_CmsStaging,,,,
Content Heading,Content Heading,module,Magento_CmsStaging,,,,
Delete the Update,Delete the Update,module,Magento_CmsStaging,,,,
Deleting the update will remove the block from this campaign and all scheduled changes will be lost.,Deleting the update will remove the block from this campaign and all scheduled changes will be lost.,module,Magento_CmsStaging,,,,
Deleting the update will remove the page from this campaign and all scheduled changes will be lost.,Deleting the update will remove the page from this campaign and all scheduled changes will be lost.,module,Magento_CmsStaging,,,,
Description,Description,module,Magento_CmsStaging,,,,
Design,Design,module,Magento_CmsStaging,,,,
Enable Block,Enable Block,module,Magento_CmsStaging,,,,
Enable Page,Enable Page,module,Magento_CmsStaging,,,,
End Date,End Date,module,Magento_CmsStaging,,,,
End Time,End Time,module,Magento_CmsStaging,,,,
Error,Error,module,Magento_CmsStaging,,,,
Future Update in this time range already exists. Select a different range to add a new Future Update.,Future Update in this time range already exists. Select a different range to add a new Future Update.,module,Magento_CmsStaging,,,,
General Information,General Information,module,Magento_CmsStaging,,,,
ID,ID,module,Magento_CmsStaging,,,,
Identifier,Identifier,module,Magento_CmsStaging,,,,
Layout,Layout,module,Magento_CmsStaging,,,,
Layout Update XML,Layout Update XML,module,Magento_CmsStaging,,,,
Meta Description,Meta Description,module,Magento_CmsStaging,,,,
Meta Keywords,Meta Keywords,module,Magento_CmsStaging,,,,
Move to Another Campaign,Move to Another Campaign,module,Magento_CmsStaging,,,,
Name,Name,module,Magento_CmsStaging,,,,
New Theme,New Theme,module,Magento_CmsStaging,,,,
Page in Websites,Page in Websites,module,Magento_CmsStaging,,,,
Page Title,Page Title,module,Magento_CmsStaging,,,,
Remove CMS block from Campaign,Remove CMS block from Campaign,module,Magento_CmsStaging,,,,
Remove CMS page from Campaign,Remove CMS page from Campaign,module,Magento_CmsStaging,,,,
Save as a New Update,Save as a New Update,module,Magento_CmsStaging,,,,
Scheduled Changes,Scheduled Changes,module,Magento_CmsStaging,,,,
Search Engine Optimisation,Search Engine Optimisation,module,Magento_CmsStaging,,,,
Start Date,Start Date,module,Magento_CmsStaging,,,,
Start Time,Start Time,module,Magento_CmsStaging,,,,
Status,Status,module,Magento_CmsStaging,,,,
Store View,Store View,module,Magento_CmsStaging,,,,
This block no longer exists.,This block no longer exists.,module,Magento_CmsStaging,,,,
Title,Title,module,Magento_CmsStaging,,,,
Update Information,Update Information,module,Magento_CmsStaging,,,,
Update Name,Update Name,module,Magento_CmsStaging,,,,
URL Key,URL Key,module,Magento_CmsStaging,,,,
1%,1%,module,Magento_Config,,,,
-- No Theme --,-- No Theme --,module,Magento_Config,,,,
%1 (Default),%1 (Default),module,Magento_Config,,,,
%1 An empty value is allowed as well.,%1 An empty value is allowed as well.,module,Magento_Config,,,,
0,0,module,Magento_Config,,,,
[GLOBAL],[GLOBAL],module,Magento_Config,,,,
[STORE VIEW],[STORE VIEW],module,Magento_Config,,,,
[WEBSITE],[WEBSITE],module,Magento_Config,,,,
Add,Add,module,Magento_Config,,,,
Add \Exception,Add \Exception,module,Magento_Config,,,,
Add after,Add after,module,Magento_Config,,,,
Advanced Admin Section,Advanced Admin Section,module,Magento_Config,,,,
Advanced Section,Advanced Section,module,Magento_Config,,,,
Allow everything,Allow everything,module,Magento_Config,,,,
Always (during development),Always (during development),module,Magento_Config,,,,
Base currency,Base currency,module,Magento_Config,,,,
Bcc,Bcc,module,Magento_Config,,,,
Config form fieldset clone model required to be able to clone fields,Config form fieldset clone model required to be able to clone fields,module,Magento_Config,,,,
Configuration,Configuration,module,Magento_Config,,,,
"Currency ""%1"" is used as %2 in %3.","Currency ""%1"" is used as %2 in %3.",module,Magento_Config,,,,
Currency Setup Section,Currency Setup Section,module,Magento_Config,,,,
Current Configuration Scope:,Current Configuration Scope:,module,Magento_Config,,,,
Dashboard,Dashboard,module,Magento_Config,,,,
Default Config,Konfigurasi Default,module,Magento_Config,,,,
"Default display currency ""%1"" is not available in allowed currencies.","Default display currency ""%1"" is not available in allowed currencies.",module,Magento_Config,,,,
Default scope,Default scope,module,Magento_Config,,,,
Delete,Delete,module,Magento_Config,,,,
Delete File,Delete File,module,Magento_Config,,,,
Design Section,Design Section,module,Magento_Config,,,,
Design Theme,Design Theme,module,Magento_Config,,,,
Developer Section,Developer Section,module,Magento_Config,,,,
Disable,Disable,module,Magento_Config,,,,
Display default currency,Display default currency,module,Magento_Config,,,,
element comment,element comment,module,Magento_Config,,,,
element hint,element hint,module,Magento_Config,,,,
element label,element label,module,Magento_Config,,,,
element tooltip,element tooltip,module,Magento_Config,,,,
Email to a Friend,Email to a Friend,module,Magento_Config,,,,
Enable,Enable,module,Magento_Config,,,,
Field 2,Field 2,module,Magento_Config,,,,
Field 3,Field 3,module,Magento_Config,,,,
Field 3.1,Field 3.1,module,Magento_Config,,,,
Field 3.1.1,Field 3.1.1,module,Magento_Config,,,,
Field 4,Field 4,module,Magento_Config,,,,
General Section,General Section,module,Magento_Config,,,,
Group Label,Group Label,module,Magento_Config,,,,
HTTP (unsecure),HTTP (unsecure),module,Magento_Config,,,,
HTTPS (SSL),HTTPS (SSL),module,Magento_Config,,,,
Invalid %1. %2,Invalid %1. %2,module,Magento_Config,,,,
Invalid XML in file %1:\n%2,Invalid XML in file %1:\n%2,module,Magento_Config,,,,
Magento Admin,Magento Admin,module,Magento_Config,,,,
Manage Stores,Manage Stores,module,Magento_Config,,,,
Maximum sender name length is 255. Please correct your settings.,Maximum sender name length is 255. Please correct your settings.,module,Magento_Config,,,,
Never (production),Never (production),module,Magento_Config,,,,
No,No,module,Magento_Config,,,,
Only Once (version upgrade),Only Once (version upgrade),module,Magento_Config,,,,
Optional,Optional,module,Magento_Config,,,,
Page not found.,Page not found.,module,Magento_Config,,,,
"Please correct the email address: ""%1"".","Please correct the email address: ""%1"".",module,Magento_Config,,,,
Please correct the timezone.,Please correct the timezone.,module,Magento_Config,,,,
Please specify the admin custom URL.,Please specify the admin custom URL.,module,Magento_Config,,,,
Required,Required,module,Magento_Config,,,,
Save Config,Save Config,module,Magento_Config,,,,
Search String,Search String,module,Magento_Config,,,,
"Selected allowed currency ""%1"" is not available in installed currencies.","Selected allowed currency ""%1"" is not available in installed currencies.",module,Magento_Config,,,,
Separate Email,Separate Email,module,Magento_Config,,,,
Some Label,Some Label,module,Magento_Config,,,,
some prefix,some prefix,module,Magento_Config,,,,
some_comment,some_comment,module,Magento_Config,,,,
some_label,some_label,module,Magento_Config,,,,
Something went wrong while saving this configuration:,Something went wrong while saving this configuration:,module,Magento_Config,,,,
"Sorry, the default display currency you selected is not available in allowed currencies.","Sorry, the default display currency you selected is not available in allowed currencies.",module,Magento_Config,,,,
"Sorry, we haven't installed the base currency you selected.","Sorry, we haven't installed the base currency you selected.",module,Magento_Config,,,,
"Sorry, we haven't installed the default display currency you selected.","Sorry, we haven't installed the default display currency you selected.",module,Magento_Config,,,,
Specified,Specified,module,Magento_Config,,,,
Specify a fully qualified URL.,Specify a fully qualified URL.,module,Magento_Config,,,,
"Specify a URL or path that starts with placeholder(s): %1, and ends with ""/"".","Specify a URL or path that starts with placeholder(s): %1, and ends with ""/"".",module,Magento_Config,,,,
Store,Store,module,Magento_Config,,,,
Store Email Addresses Section,Store Email Addresses Section,module,Magento_Config,,,,
